status,file_name,parameters,email,ip,length,num_dots,num_hyph,num_underline,num_slash,num_at_sign,num_plus,num_and,num_equal,num_question,protocol_http,protocol_https,subdomain_label,second_domain_label,top_domain_label
0,0,0,0,0,32,2,0,0,3,0,0,0,0,0,0,1,2602,140,110
1,0,0,0,0,83,1,1,0,9,0,0,0,0,0,0,1,1535,3553,110
0,0,0,0,0,27,2,0,0,3,0,0,0,0,0,1,0,2602,5634,114
0,1,0,0,0,64,2,0,7,4,0,0,0,0,0,1,0,2602,390,110
0,1,0,0,0,32,2,0,0,3,0,0,0,0,0,0,1,2602,1952,110
0,0,0,0,0,22,2,0,0,3,0,0,0,0,0,1,0,2602,3969,110
1,1,0,0,0,102,1,1,0,9,0,0,0,0,0,1,0,1535,2765,110
1,1,0,0,0,53,3,1,0,4,0,0,0,1,0,1,0,2602,3531,110
1,0,0,0,0,37,1,1,0,4,0,0,0,0,0,1,0,1535,4011,110
0,0,0,0,0,31,2,0,0,3,0,0,0,0,0,1,0,2602,1506,110
1,0,0,0,0,44,2,0,0,2,0,0,0,0,0,1,0,1217,752,110
1,0,0,0,0,58,5,0,0,5,0,0,0,0,0,0,1,2835,2122,149
1,1,0,0,0,29,1,0,0,3,0,0,0,0,0,0,1,1535,2056,267
1,0,0,0,0,35,1,3,0,3,0,0,0,0,0,0,1,1535,3522,110
0,0,0,0,0,35,2,0,0,3,0,0,0,0,0,0,1,251,5742,110
0,1,0,0,0,60,3,3,0,3,0,0,0,0,0,1,0,2602,1028,110
0,0,0,0,0,28,2,0,0,3,0,0,0,0,0,0,1,2602,3367,110
0,1,0,0,0,32,2,0,0,3,0,0,0,0,0,0,1,2602,1815,110
0,1,0,0,0,36,2,0,0,4,0,0,0,0,0,0,1,1963,5692,208
0,0,0,0,0,84,1,9,0,4,0,0,0,0,0,1,0,1535,3773,208
1,1,0,0,0,38,2,0,0,5,0,0,0,0,0,1,0,1535,5496,110
1,0,1,0,0,126,4,1,2,5,0,0,2,3,1,0,1,2244,1542,110
0,1,0,0,0,35,3,0,1,3,0,0,0,0,0,1,0,2602,4164,121
0,0,0,0,0,23,2,0,0,3,0,0,0,0,0,0,1,2602,2012,261
0,0,0,0,0,31,2,2,0,3,0,0,0,0,0,0,1,2602,3579,114
0,1,0,0,0,56,3,0,0,5,0,0,0,0,0,1,0,2602,886,110
0,0,0,0,0,29,2,0,0,3,0,0,0,0,0,0,1,2602,5326,110
0,0,0,0,0,37,2,0,0,4,0,0,0,0,0,0,1,2602,3039,110
0,0,0,0,0,37,2,0,0,3,0,0,0,0,0,0,1,2602,1151,110
0,0,0,0,0,20,2,0,0,2,0,0,0,0,0,1,0,566,1608,142
1,1,1,1,0,75,4,0,0,6,1,0,0,0,1,1,0,2602,1414,238
1,1,0,0,0,54,2,0,0,4,0,0,0,0,0,0,1,268,791,110
0,0,0,0,0,46,2,1,0,4,0,0,0,0,0,1,0,2602,5471,110
0,1,0,0,0,52,2,1,0,4,0,0,0,0,0,0,1,2602,1230,208
0,0,0,0,0,21,2,0,0,3,0,0,0,0,0,0,1,2602,2118,195
0,0,0,0,0,110,2,9,0,4,0,0,0,0,0,1,0,2602,4116,195
1,0,0,0,0,37,1,0,0,5,0,0,0,0,0,1,0,1535,2284,110
1,0,0,0,0,40,1,0,0,4,0,0,0,0,0,1,0,1535,3007,200
1,0,1,0,0,128,4,1,2,5,0,0,2,3,1,0,1,2244,1542,110
0,0,0,0,0,26,2,0,0,3,0,0,0,0,0,0,1,2602,3527,110
1,1,0,0,0,41,2,0,0,5,0,0,0,0,0,0,1,368,1126,149
0,1,0,0,0,57,3,1,0,4,0,0,0,0,0,1,0,2602,3928,136
1,1,0,0,0,24,1,0,0,3,0,0,0,0,0,1,0,1535,2419,179
0,0,0,0,0,91,2,7,0,5,0,0,0,0,0,1,0,2602,2560,110
1,1,1,0,0,96,2,1,0,9,0,0,0,1,1,1,0,1535,4888,228
0,1,0,0,0,61,3,1,1,5,0,0,0,0,0,1,0,2602,1919,110
0,1,0,0,0,52,2,0,0,4,0,0,0,0,0,1,0,2602,2960,110
1,0,0,0,0,43,2,0,0,5,0,0,0,0,0,0,1,1649,5346,110
0,0,0,0,0,78,2,4,0,8,0,0,0,0,0,0,1,2602,143,110
1,0,0,0,0,32,2,0,0,3,0,0,0,0,0,0,1,415,752,110
0,1,0,0,0,108,3,1,6,5,0,0,0,0,0,1,0,567,5306,110
0,0,0,0,0,26,3,0,0,3,0,0,0,0,0,0,1,2913,2165,153
0,0,0,0,0,28,2,0,0,3,0,0,0,0,0,0,1,2602,818,110
1,1,0,0,0,86,3,2,0,5,0,0,0,0,0,1,0,2602,4335,110
0,1,1,0,0,46,3,1,0,3,0,0,0,1,1,1,0,2602,5301,154
0,0,0,0,0,75,2,2,0,9,0,0,0,0,0,0,1,2602,5093,110
0,1,0,0,0,50,3,1,1,4,0,0,0,0,0,1,0,2134,1664,114
0,1,0,0,0,41,3,0,0,5,0,0,0,0,0,0,1,2602,1332,110
0,1,0,0,0,45,3,0,0,5,0,0,0,0,0,1,0,722,153,228
0,1,0,0,0,30,2,0,0,3,0,0,0,0,0,0,1,2568,5723,208
0,0,0,0,0,22,2,0,0,2,0,0,0,0,0,1,0,879,3390,264
0,1,0,0,0,62,2,0,3,4,0,0,0,0,0,0,1,843,5692,208
0,0,0,0,0,27,2,0,0,3,0,0,0,0,0,1,0,2602,3377,219
0,0,0,0,0,26,2,0,0,3,0,0,0,0,0,0,1,2602,2628,110
1,0,0,0,0,32,3,1,0,3,0,0,0,0,0,1,0,278,1154,123
1,0,0,0,0,40,2,0,0,4,0,0,0,0,0,0,1,2602,3166,110
0,0,0,0,0,26,3,0,0,2,0,0,0,0,0,1,0,1591,2165,74
1,0,1,0,0,119,4,0,2,5,0,0,2,3,1,1,0,2043,1542,110
0,0,0,0,0,33,2,0,0,3,0,0,0,0,0,0,1,540,752,110
0,1,0,0,0,57,3,0,1,5,0,0,0,0,0,1,0,2602,721,110
1,0,0,0,0,36,1,1,0,5,0,0,0,0,0,0,1,1535,1862,208
1,0,0,0,0,33,2,1,0,3,0,0,0,0,0,0,1,497,1887,110
0,0,0,0,0,47,2,2,0,5,0,0,0,0,0,1,0,2602,452,208
1,0,0,0,0,29,1,0,0,4,0,0,0,0,0,1,0,1535,4244,110
1,1,0,0,0,47,3,2,0,3,0,0,0,0,0,1,0,1697,5633,110
1,1,0,0,0,115,3,1,0,10,0,0,0,0,0,1,0,2602,2765,110
0,1,0,0,0,91,3,10,0,5,0,0,0,0,0,1,0,2602,3924,110
1,0,0,0,0,22,2,0,0,2,0,0,0,0,0,1,0,1232,4422,110
1,0,1,0,0,129,5,1,2,5,0,0,2,3,1,1,0,2946,1542,110
1,1,0,0,0,77,1,0,0,5,0,0,0,0,0,1,0,1535,4604,110
1,0,0,0,0,48,2,1,0,4,0,0,0,0,0,1,0,2267,2965,261
1,1,1,0,0,82,3,1,0,4,0,0,0,0,1,1,0,2602,5133,110
1,1,1,0,0,276,3,1,4,7,0,0,3,4,1,0,1,2362,4615,110
1,0,1,0,0,32,1,0,0,5,0,0,0,1,1,1,0,1535,1386,238
0,0,0,0,0,28,2,0,0,3,0,0,0,0,0,1,0,2602,5131,110
0,0,0,0,0,26,2,1,0,3,0,0,0,0,0,0,1,1854,2517,110
0,1,0,0,0,50,2,3,0,4,0,0,0,0,0,0,1,2602,5826,110
1,1,0,1,0,79,7,0,0,4,1,0,0,0,0,0,1,2211,2154,110
1,0,0,0,0,27,2,1,0,3,0,0,0,0,0,0,1,503,5626,68
1,1,0,0,0,53,2,0,0,6,0,0,0,0,0,1,0,2602,2945,110
1,1,0,0,0,50,2,0,0,7,0,0,0,0,1,1,0,1535,2190,138
0,1,0,0,0,67,3,0,0,5,0,0,0,0,0,1,0,2602,146,208
1,0,0,0,0,37,2,0,0,3,0,0,0,0,0,0,1,2602,3316,110
1,0,0,0,0,37,2,0,0,4,0,0,0,0,0,1,0,141,1139,156
1,0,0,0,0,49,4,2,0,3,0,0,0,0,0,0,1,1677,427,110
1,1,0,0,0,98,1,2,2,9,0,0,0,0,0,1,0,1535,5853,110
0,0,0,0,0,30,2,0,0,3,0,0,0,0,0,0,1,2602,4412,110
0,1,0,0,0,43,2,0,1,4,0,0,0,0,0,1,0,2602,5694,228
0,0,0,0,0,13,1,0,0,2,0,0,0,0,0,1,0,1535,5828,173
0,0,0,0,0,35,2,0,0,3,0,0,0,0,0,0,1,2602,711,110
1,1,0,0,0,53,3,0,0,5,0,0,0,0,0,1,0,2602,1188,104
1,1,0,0,0,85,4,0,0,4,0,0,0,0,0,1,0,277,245,107
1,1,0,0,0,58,8,0,0,6,0,0,0,0,0,1,0,2602,3474,110
0,1,0,0,0,49,1,0,3,4,0,0,0,0,0,1,0,1535,5616,212
1,1,0,0,0,70,2,0,3,5,0,0,0,0,0,1,0,1535,902,110
1,1,1,0,0,114,4,1,0,8,0,0,0,1,1,1,0,2602,3528,110
0,1,0,0,0,64,2,0,1,6,0,0,0,1,0,1,0,2602,3958,110
1,1,0,0,0,55,5,1,0,4,0,0,0,0,0,1,0,2436,427,110
0,0,0,0,0,48,2,3,0,4,0,0,0,0,0,1,0,2602,3962,110
1,0,1,0,0,35,2,1,0,3,0,0,0,1,1,0,1,1186,752,110
0,1,0,0,0,46,3,0,0,4,0,0,0,0,0,1,0,1933,1608,74
1,0,1,0,0,128,4,1,2,5,0,0,2,3,1,0,1,2244,1542,110
0,1,0,0,0,50,3,0,0,3,0,0,0,0,0,1,0,2602,3235,110
1,1,1,0,0,152,4,4,1,12,0,0,0,2,1,1,0,1535,5792,114
0,0,0,0,0,22,2,0,0,3,0,0,0,0,0,0,1,2602,1911,114
1,1,1,0,0,97,2,1,0,9,0,0,0,1,1,1,0,1535,4888,228
1,1,0,0,0,110,3,1,1,13,0,0,0,0,0,1,0,2394,3390,264
1,1,0,0,0,33,1,0,0,5,0,0,0,0,0,1,0,1535,1620,208
1,1,1,0,0,113,2,3,1,7,0,0,0,1,1,0,1,747,2154,110
0,1,0,0,0,117,3,5,0,11,0,0,0,0,0,1,0,2602,2589,228
0,0,0,0,0,58,2,5,0,4,0,0,0,0,0,1,0,2602,3962,110
1,0,1,0,0,120,4,0,2,5,0,0,2,3,1,0,1,2043,1542,110
1,1,1,0,0,259,6,0,0,5,0,0,0,0,1,1,0,1535,2742,110
0,0,0,0,0,25,3,0,0,3,0,0,0,0,0,1,0,2825,3872,123
1,0,0,0,0,40,2,0,0,2,0,0,0,0,0,1,0,470,752,110
1,0,0,0,0,73,1,1,0,10,0,0,0,0,0,1,0,1535,3132,110
1,1,0,0,0,40,4,0,0,3,0,0,0,0,0,0,1,3033,427,110
0,0,0,0,0,97,2,8,0,6,0,0,0,0,0,0,1,2602,4877,110
1,0,1,0,0,119,4,0,2,5,0,0,2,3,1,1,0,2043,1542,110
0,1,0,0,0,63,2,2,0,5,0,0,0,0,0,1,0,2602,1192,208
1,1,0,0,0,27,1,0,0,3,0,0,0,0,0,1,0,1535,5658,110
1,1,0,0,0,47,1,1,2,4,0,0,0,0,0,0,1,1535,36,189
1,1,0,0,0,47,2,0,0,6,0,0,0,0,0,1,0,1535,3644,110
1,0,1,0,0,82,3,0,0,5,0,0,1,2,1,1,0,535,5633,110
1,0,0,0,0,31,2,0,0,4,0,0,0,0,0,1,0,2602,3638,110
1,1,0,0,0,37,2,0,0,3,0,0,0,0,0,1,0,3054,3440,110
1,1,0,0,0,38,3,0,0,4,0,0,0,0,0,1,0,2602,3582,110
1,1,1,0,0,126,4,1,2,4,0,0,2,3,1,1,0,2244,1542,110
0,0,0,0,0,24,2,0,0,2,0,0,0,0,0,1,0,761,1126,266
0,0,0,0,0,21,2,0,0,3,0,0,0,0,0,0,1,1389,1153,264
1,0,1,0,0,189,6,1,2,8,0,0,1,3,1,1,0,2046,1169,110
1,1,0,0,0,76,3,1,0,7,0,0,0,0,0,1,0,2602,1879,195
1,1,0,0,0,94,3,0,0,6,0,0,0,0,0,1,0,201,1515,110
0,1,0,0,0,48,2,0,0,4,0,0,0,0,0,0,1,2602,2153,110
0,0,0,0,0,26,2,0,0,3,0,0,0,0,0,0,1,2602,2706,208
0,0,0,0,0,25,2,1,0,3,0,0,0,0,0,1,0,2602,5017,214
0,0,0,0,0,33,2,0,0,3,0,0,0,0,0,0,1,2602,3222,110
1,0,0,0,0,47,2,0,0,3,0,0,0,0,0,1,0,750,5656,110
1,1,1,0,0,126,4,1,2,4,0,0,2,3,1,1,0,2244,1542,110
1,1,0,0,0,40,2,1,0,4,0,0,0,0,0,1,0,1535,4854,110
1,0,0,0,0,101,2,0,0,7,0,0,0,0,0,1,0,2602,3988,110
1,1,0,0,0,33,2,0,0,3,0,0,0,0,0,0,1,3016,409,171
0,0,0,0,0,51,2,2,0,5,0,0,0,0,0,0,1,2602,1932,110
1,1,1,0,0,441,3,3,0,8,0,0,0,0,1,0,1,3015,5633,110
1,1,0,0,0,162,4,2,3,6,0,0,0,0,0,1,0,1677,427,110
1,1,0,0,0,96,1,1,1,9,0,0,0,0,0,0,1,1535,3071,110
1,0,1,0,0,39,2,1,0,3,0,0,0,1,1,0,1,2079,409,171
1,1,0,0,0,70,5,0,0,4,0,0,0,0,0,1,0,910,427,110
0,1,0,0,0,64,3,1,0,6,0,0,0,0,0,1,0,2602,3692,266
1,1,0,0,0,74,3,1,0,6,0,0,0,0,0,0,1,802,2575,110
0,0,0,0,0,43,2,0,0,3,0,0,0,0,0,0,1,2472,5656,110
1,0,0,0,1,20,3,0,0,3,0,0,0,0,0,1,0,132,108,52
0,1,0,0,0,80,4,9,0,3,0,0,0,0,0,1,0,522,2389,208
0,0,0,0,0,26,2,0,0,3,0,0,0,0,0,0,1,2602,4920,114
0,0,0,0,0,26,2,0,0,3,0,0,0,0,0,1,0,2602,580,110
0,1,1,0,0,67,2,3,0,3,0,0,1,2,1,1,0,2602,973,110
0,1,0,0,0,99,3,0,2,4,0,0,0,1,0,1,0,629,2492,267
0,0,0,0,0,17,1,0,0,3,0,0,0,0,0,0,1,1535,4753,262
1,1,0,0,0,96,2,1,0,6,0,0,0,0,0,0,1,2004,2154,110
0,1,0,0,0,62,3,2,0,5,0,0,0,0,0,1,0,2602,2613,110
0,0,0,0,0,22,2,0,0,3,0,0,0,0,0,0,1,2602,747,203
0,1,0,0,0,58,3,3,0,3,0,0,0,0,0,1,0,2602,2700,110
0,0,0,0,0,30,2,0,0,3,0,0,0,0,0,0,1,2602,1649,110
1,0,0,0,0,61,1,0,0,6,0,0,0,0,0,1,0,1535,1544,173
0,0,0,0,0,27,2,0,0,3,0,0,0,0,0,1,0,2602,4613,228
1,0,1,0,0,209,4,12,1,10,0,0,0,0,1,1,0,1453,5189,110
1,1,1,0,0,127,4,1,2,4,0,0,2,3,1,0,1,2244,1542,110
0,0,0,0,0,53,2,2,0,6,0,0,0,0,0,1,0,2602,1007,110
0,0,0,0,0,34,2,0,0,5,0,0,0,0,0,1,0,2497,2678,159
0,0,0,0,0,21,2,0,0,3,0,0,0,0,0,1,0,2602,1187,228
0,1,0,0,0,34,2,0,0,3,0,0,0,0,0,0,1,2602,1815,110
0,0,0,0,0,37,2,0,0,3,0,0,0,0,0,1,0,2602,4549,110
0,0,0,0,0,29,2,0,0,3,0,0,0,0,0,1,0,2602,5314,154
1,0,1,0,0,54,2,0,1,5,0,0,0,1,1,1,0,2602,1627,110
1,1,0,0,0,38,2,0,0,3,0,0,0,0,0,1,0,141,1139,156
1,0,1,1,0,52,4,1,0,3,1,0,0,1,1,0,1,1673,5626,68
0,0,0,0,0,17,1,0,0,3,0,0,0,0,0,1,0,1535,2949,208
1,1,0,0,0,416,2,1,0,4,0,0,0,0,0,0,1,1804,742,110
1,0,1,0,0,60,3,0,1,5,0,0,0,1,1,1,0,3036,1153,142
1,1,0,0,0,77,3,2,0,7,0,0,0,0,0,0,1,1535,5058,110
0,0,0,0,0,101,2,9,0,4,0,0,0,0,0,1,0,2602,5329,110
0,1,0,0,0,35,2,0,0,3,0,0,0,0,0,0,1,2602,1815,110
0,0,0,0,0,47,1,2,0,4,0,0,0,0,0,0,1,1535,1838,110
1,1,0,0,0,119,1,8,0,6,0,0,0,0,0,0,1,1535,4182,110
1,1,0,0,0,89,4,0,0,12,0,0,0,0,0,0,1,1790,151,149
1,0,0,0,0,38,2,1,0,2,0,0,0,0,0,1,0,2186,3524,275
0,0,0,0,0,27,2,1,0,2,0,0,0,0,0,1,0,1984,3593,228
0,0,0,0,0,55,2,0,0,6,0,0,0,0,0,0,1,2602,1137,110
0,0,0,0,0,29,2,0,0,3,0,0,0,0,0,1,0,2602,3244,110
1,0,0,0,0,36,2,0,0,2,0,0,0,0,0,1,0,301,752,110
0,1,0,0,0,78,2,6,0,5,0,0,0,0,0,0,1,787,3649,110
1,1,0,0,0,71,2,1,0,7,0,0,0,0,0,1,0,2029,1153,88
1,1,0,0,0,19,1,0,0,3,0,0,0,0,0,1,0,1535,725,117
0,0,0,0,0,28,1,0,0,3,0,0,0,0,0,0,1,1535,1267,110
0,0,0,0,0,20,2,0,0,3,0,0,0,0,0,0,1,693,2165,262
0,1,0,0,0,62,3,3,0,3,0,0,0,0,0,1,0,2583,1040,110
1,1,1,0,0,62,3,0,1,4,0,0,0,1,1,1,0,2602,4495,110
0,0,0,0,0,27,2,0,0,3,0,0,0,0,0,0,1,2602,5130,110
1,0,1,0,0,131,5,1,2,5,0,0,2,3,1,1,0,2946,1542,110
0,0,0,0,0,34,2,0,0,3,0,0,0,0,0,1,0,2602,5079,110
1,1,1,0,1,218,4,0,0,5,0,0,9,6,1,1,0,150,120,44
0,1,0,0,0,41,3,0,0,4,0,0,0,0,0,1,0,2602,4288,110
1,1,0,0,0,75,2,0,0,10,0,0,0,0,0,1,0,2602,2749,110
0,0,0,0,0,24,2,0,0,3,0,0,0,0,0,1,0,2602,2073,110
1,0,0,0,0,39,2,0,0,4,0,0,0,0,0,1,0,1970,3346,123
0,1,0,0,0,57,4,0,0,3,0,0,0,0,0,1,0,2667,1153,74
0,0,0,0,0,49,1,6,0,4,0,0,0,0,0,1,0,1535,3847,110
0,1,0,0,0,45,2,0,0,3,0,0,0,0,0,1,0,2602,5113,110
0,1,1,0,0,54,3,0,0,3,0,0,0,1,1,1,0,2602,3057,110
0,1,0,0,0,88,2,5,0,5,0,0,0,0,0,0,1,635,4842,110
1,1,0,0,0,87,2,1,0,3,0,0,0,0,0,0,1,1426,3537,110
1,0,0,0,0,98,2,2,0,9,0,0,0,0,0,1,0,2602,1229,130
1,1,0,0,0,201,2,0,1,4,0,0,0,0,0,1,0,966,1039,195
0,1,0,0,0,46,3,0,0,5,0,0,0,0,0,0,1,2602,1170,110
1,0,0,0,0,24,1,1,0,3,0,0,0,0,0,0,1,1535,5631,110
1,1,1,0,0,276,4,0,1,8,0,0,2,3,1,1,0,534,2679,110
0,0,0,0,0,26,1,0,0,3,0,0,0,0,0,0,1,1535,4069,82
1,1,0,0,0,44,1,0,0,5,0,0,0,0,0,1,0,1535,5444,110
1,0,0,0,0,65,2,1,0,8,0,0,0,0,0,1,0,2602,1732,219
1,0,1,0,0,128,4,1,2,5,0,0,2,3,1,0,1,2244,1542,110
1,0,0,0,0,48,2,1,0,6,0,0,0,0,0,1,0,2602,4995,214
1,1,0,0,0,49,3,0,0,4,0,0,0,0,0,1,0,2602,564,108
0,1,0,0,0,44,3,0,0,3,0,0,0,0,0,1,0,2602,2761,110
1,1,0,0,0,33,5,0,0,4,0,0,0,0,0,0,1,1535,3178,104
1,1,0,0,0,85,3,0,0,6,0,0,0,0,0,1,0,1535,3088,110
1,1,0,0,0,64,3,0,2,6,0,0,0,0,0,1,0,2292,2539,227
1,1,0,0,0,56,4,1,0,5,0,0,0,0,0,1,0,1424,151,149
0,0,0,0,0,30,2,0,0,3,0,0,0,0,0,0,1,2602,3979,110
0,1,0,0,0,36,2,0,0,4,0,0,0,0,0,1,0,2602,1413,110
0,0,0,0,0,35,2,0,0,3,0,0,0,0,0,1,0,2602,5098,110
0,0,0,0,0,30,2,0,0,3,0,0,0,0,0,1,0,2602,3798,110
0,0,0,0,0,26,2,0,0,3,0,0,0,0,0,0,1,2602,3301,114
0,0,0,0,0,28,2,0,0,3,0,0,0,0,0,0,1,2602,3984,110
1,0,0,0,0,26,2,0,0,3,0,0,0,0,0,1,0,1038,5005,110
0,1,0,0,0,40,1,0,0,4,0,0,0,0,0,0,1,1535,3852,208
0,0,0,0,0,25,2,0,0,2,0,0,0,0,0,0,1,2602,1180,182
1,1,0,0,0,37,2,1,0,3,0,0,0,0,0,1,0,1535,1737,130
0,0,0,0,0,24,2,0,0,3,0,0,0,0,0,0,1,2602,3656,228
0,1,0,0,0,56,3,2,0,3,0,0,0,0,0,0,1,2602,3241,110
1,0,1,0,0,189,2,0,0,6,0,0,1,2,1,0,1,915,1126,251
1,1,1,0,0,104,2,2,2,6,0,0,0,1,1,0,1,2157,4615,110
1,0,0,0,1,51,5,0,0,6,0,0,0,0,0,1,0,115,72,18
1,0,0,0,0,44,4,0,0,3,0,0,0,0,0,0,1,2081,427,110
1,1,0,0,0,44,2,0,0,5,0,0,0,0,0,1,0,1535,931,110
1,1,1,0,0,124,4,1,2,4,0,0,2,3,1,1,0,2244,1542,110
0,1,0,0,0,49,3,0,1,4,0,0,0,0,0,1,0,2602,842,195
1,1,0,0,0,51,3,1,0,4,0,0,0,0,0,0,1,766,857,156
0,0,0,0,0,21,3,0,0,2,0,0,0,0,0,1,0,2964,1608,83
0,0,0,0,0,34,2,1,0,3,0,0,0,0,0,0,1,2212,2005,110
1,0,0,0,0,19,2,0,0,3,0,0,0,0,0,1,0,1434,2322,110
1,1,1,0,0,127,4,1,2,4,0,0,2,3,1,0,1,2244,1542,110
1,1,1,1,0,65,3,1,0,5,1,0,0,1,1,1,0,1535,3419,114
1,1,0,0,0,50,3,0,0,5,0,0,0,0,0,1,0,206,5576,214
1,1,0,0,0,86,3,0,0,4,0,0,0,0,0,0,1,2602,2534,110
0,1,0,0,0,68,3,0,2,5,0,0,0,0,0,1,0,2602,5642,110
1,1,0,0,0,65,2,1,0,4,0,0,0,0,0,1,0,1445,5474,110
0,1,1,0,0,68,3,0,1,3,0,0,1,2,1,0,1,2602,2431,110
0,0,0,0,0,31,2,0,0,3,0,0,0,0,0,0,1,2602,3976,110
1,1,0,0,0,49,2,1,0,5,0,0,0,0,0,1,0,1535,1737,130
0,0,0,0,0,26,2,0,0,3,0,0,0,0,0,1,0,2602,2294,110
1,1,1,0,0,238,3,8,1,3,0,0,3,4,1,0,1,1689,3042,110
1,1,0,0,0,48,3,0,0,4,0,0,0,0,0,1,0,2602,550,110
0,1,0,0,0,40,1,0,0,4,0,0,0,0,0,1,0,1535,5237,110
0,1,0,0,0,35,1,1,0,3,0,0,0,0,0,1,0,1535,901,110
1,0,0,0,0,58,2,1,0,5,0,0,0,0,0,1,0,2602,1951,110
1,0,0,0,0,22,2,0,0,3,0,0,0,0,0,1,0,2602,3254,214
0,1,0,0,0,39,3,0,0,3,0,0,0,0,0,1,0,2602,1587,110
1,1,0,0,0,144,3,2,0,3,0,0,0,0,0,1,0,222,5633,110
1,1,0,0,0,43,3,0,0,5,0,0,0,0,0,1,0,1366,1126,287
1,0,0,0,0,43,2,0,0,5,0,0,0,0,0,0,1,2117,2154,110
0,0,0,0,0,32,2,0,0,3,0,0,0,0,0,0,1,2602,2529,110
1,1,0,0,0,42,3,0,0,4,0,0,0,0,0,0,1,2602,3674,208
0,1,0,0,0,87,4,4,0,5,0,0,0,0,0,0,1,232,5742,110
0,1,0,0,0,61,2,4,0,3,0,0,0,0,0,0,1,2602,3005,110
0,1,0,0,0,48,3,0,0,5,0,0,0,0,0,0,1,2602,1170,110
1,0,0,0,0,22,1,0,0,2,0,0,0,0,0,1,0,1535,1455,122
1,0,1,0,0,126,4,1,2,5,0,0,2,3,1,0,1,2244,1542,110
1,0,0,0,0,51,3,2,0,3,0,0,0,0,0,1,0,2480,2512,110
1,0,0,0,0,39,1,0,0,4,0,0,0,0,0,1,0,1535,2724,110
1,1,1,0,0,155,3,0,1,9,0,0,0,0,1,1,0,2602,1537,110
0,1,0,0,0,22,2,0,0,3,0,0,0,0,0,1,0,2359,1126,149
0,0,0,0,0,104,1,10,0,6,0,0,0,0,0,0,1,1535,3934,110
0,0,0,0,0,37,3,0,0,3,0,0,0,0,0,0,1,2624,1126,266
0,1,0,0,0,45,2,0,2,4,0,0,0,0,0,1,0,1535,5773,154
1,1,0,0,0,51,3,0,0,5,0,0,0,0,0,1,0,2602,3371,147
0,0,0,0,0,27,2,0,0,3,0,0,0,0,0,0,1,2602,5660,231
1,1,0,0,0,29,2,0,0,3,0,0,0,0,0,0,1,1495,1153,221
0,0,0,0,0,23,2,0,0,3,0,0,0,0,0,0,1,2602,1493,147
1,1,0,0,0,63,5,2,0,4,0,0,0,0,0,1,0,1307,427,110
0,1,0,0,0,38,2,0,0,3,0,0,0,0,0,1,0,976,2122,110
0,1,0,0,0,75,2,5,0,7,0,0,0,0,0,0,1,1535,4980,110
0,0,0,0,0,21,1,0,0,4,0,0,0,0,0,1,0,1535,92,110
0,1,0,0,0,50,3,0,0,6,0,0,0,0,0,1,0,2602,5387,208
0,0,0,0,0,35,2,0,0,3,0,0,0,0,0,1,0,2602,926,110
0,0,0,0,0,30,2,0,0,3,0,0,0,0,0,1,0,2602,1701,110
0,0,0,0,0,43,2,2,0,3,0,0,0,0,0,1,0,1655,752,110
1,1,0,0,0,54,2,0,0,4,0,0,0,0,0,0,1,268,791,110
1,0,0,0,0,44,2,0,0,5,0,0,0,0,0,0,1,2117,2154,110
1,1,0,0,0,55,3,0,0,5,0,0,0,0,0,1,0,1961,571,214
0,0,0,0,0,21,2,0,0,3,0,0,0,0,0,1,0,2602,2855,113
1,1,1,0,0,34,2,0,0,3,0,0,0,0,2,1,0,1535,797,165
1,0,0,0,0,102,3,2,0,7,0,0,0,0,0,1,0,2905,1126,266
1,0,1,0,0,80,2,0,0,4,0,0,0,1,1,1,0,4,3655,110
1,0,0,0,0,35,2,0,0,3,0,0,0,0,0,1,0,2443,4707,114
1,0,0,0,0,39,2,0,0,4,0,0,0,0,0,1,0,2602,1327,110
1,0,0,0,0,42,2,0,0,3,0,0,0,0,0,1,0,1282,3476,110
0,0,0,0,0,36,2,0,0,4,0,0,0,0,0,0,1,2602,1815,110
1,0,0,0,0,27,2,0,0,2,0,0,0,0,0,1,0,1180,3429,110
0,0,0,0,0,36,2,0,0,2,0,0,0,0,0,1,0,286,3366,110
1,1,0,0,0,35,2,1,0,3,0,0,0,0,0,0,1,2602,3064,208
0,1,0,0,0,46,2,0,0,6,0,0,0,0,0,1,0,1535,3908,195
1,0,0,0,0,46,2,1,0,5,0,0,0,0,0,1,0,703,4672,159
1,1,0,0,0,199,2,1,0,4,0,0,0,0,0,0,1,966,1889,195
1,0,0,0,0,22,1,0,0,3,0,0,0,0,0,0,1,1535,846,195
0,1,0,0,0,79,3,3,0,3,0,0,0,0,0,1,0,3047,572,110
1,0,0,0,0,37,2,0,0,4,0,0,0,0,0,1,0,854,5633,110
1,1,0,0,0,77,1,0,0,5,0,0,0,0,0,1,0,1535,4604,110
1,0,0,0,0,41,2,1,0,5,0,0,0,0,0,1,0,1318,4672,159
1,1,0,0,0,77,3,2,0,8,0,0,0,0,0,1,0,2602,4779,110
0,0,0,0,0,49,2,1,0,6,0,0,0,0,0,0,1,2602,1123,110
1,1,0,0,0,45,5,0,0,3,0,0,0,0,0,0,1,527,427,110
0,1,0,0,0,45,3,1,0,4,0,0,0,0,0,0,1,845,5692,208
0,0,0,0,0,31,2,0,0,4,0,0,0,0,0,1,0,2602,3703,125
